OSC2011,HU001,year,id,v5,v6,v7,v8,v9,v10,v11,family,v15,v14,Nfamily,v16,v17,v18,v19,v20,house,v22,v23,v24,v25,age,v27,v28,v29,v30,v31,Income,v33,v34,v35,v36,v37,v38,consumme,shokuryou,juukyo,kounetu,kagu,hihuku,hoken,koutsu,kyouiku,goraku,other,v50,v51,v52,v53,v54,v55
OSC02011,00000HU001,2004,66,1,1,1,1,0,0,3,1,1,1,5,2,1,1,19,1,1,1,1929,99999,1,11,1,1,3,2,6784.5851,1164.3,1449507.278,765311.2089,597140.6751,87055.39454,1449507.278,626117.6521,506666.6985,106415.6138,8416.76184,29994.09736,10963.80126,21805.13884,14937.27403,62382.69918,71144.3367,49517.70244,131089.2731,119450.9536,742132.3155,81257.31092,32722.45157,1194.5,1288.4
OSC02011,00000HU001,2004,67,1,1,1,1,0,0,3,1,1,0,4,1,1,2,3,2,2,99999,99999,1999,1,7,1,1,4,1,5678.2852,815.1,1101011.069,594429.3953,410114.8962,96466.77743,1101011.069,451591.0586,360034.9443,82535.21123,14887.58891,19995.24476,11686.32296,13767.43417,8402.19474,51942.23734,42785.80316,26769.18008,87263.72697,91556.11425,557927.0319,91492.97844,10432.02053,1138,800.8
OSC02011,00000HU001,2004,68,1,1,1,1,0,0,3,1,3,1,3,2,1,1,7,1,1,1,1931,99999,1,13,3,99999,99999,5,5321.3468,594.1,656904.7872,260218.5833,352616.7489,44069.45497,656904.7872,360579.8878,318818.655,85077.52161,14183.10562,19094.23497,5507.94343,6745.21294,17916.17473,44079.17638,1624.84241,31781.40605,92809.0368,41761.23284,238847.3407,57477.55874,6845.11008,1282.6,42
OSC02011,00000HU001,2004,69,1,1,1,1,0,0,3,1,1,1,4,2,1,2,5,2,1,1,1933,99999,1,9,1,1,2,1,7839.4074,673.4,966565.4326,476495.1616,409410.1449,80660.12607,966565.4326,372183.4719,293221.6904,73033.10003,6193.0172,23487.20637,10749.11762,14140.51121,9283.2647,44359.348,29679.10782,30944.02421,51352.99322,78961.78152,510077.4062,84304.55446,2364.03585,793.9,1062.2
OSC02011,00000HU001,2004,70,1,1,1,1,0,0,3,1,1,0,2,1,5,2,2,2,2,99999,99999,2004,1,11,1,1,5,2,4826.4547,836,1143866.051,517027.7258,561851.993,64986.33264,1143866.051,527350.2307,428251.9167,75481.97607,58502.9997,16980.49405,13000.84932,18738.86375,12036.92564,38555.68509,0,44655.67341,150298.4496,99098.31401,556376.9913,60138.82951,8295.66751,1574.1,494.3
OSC02011,00000HU001,2004,71,1,1,1,1,0,0,3,1,1,0,3,2,1,1,13,1,1,1,1979,99999,1,11,1,1,4,1,5638.9128,1119.9,1424124.992,772000.3025,572389.5223,79735.16688,1424124.992,631464.0943,480834.0409,102219.1558,10917.70443,22218.71519,11686.14842,22606.65146,14115.90146,83607.71273,18330.2248,46728.09689,148403.7297,150630.0534,727616.7825,65044.11484,10161.00098,1644.8,352.4
OSC02011,00000HU001,2004,72,1,1,1,1,0,0,3,1,2,0,3,2,1,1,15,1,1,1,1936,99999,1,10,1,2,1,4,5350.3594,727.5,0,0,0,0,245531.2503,222242.8735,222242.8735,75276.32113,16212.29296,21095.86384,6040.65682,6943.65676,9596.89812,20379.5838,3870,12816.41302,50011.18709,0,23288.37681,0,9679.71322,2017.4,234.2
OSC02011,00000HU001,2004,73,1,1,1,1,0,0,3,1,1,0,2,1,6,2,17,1,2,99999,99999,2001,1,10,1,1,3,2,5169.2671,617.2,835140.2791,469594.7554,252032.6627,113512.861,835140.2791,312596.4345,236905.3804,68766.89755,11079.90753,17247.36049,9644.69284,9951.41124,13835.79686,30369.68284,0,20459.13108,55550.49996,75691.05414,391121.7929,131422.0516,10019.75583,1466.8,74.2
OSC02011,00000HU001,2004,74,1,1,1,1,0,0,3,1,1,1,2,2,7,2,4,2,2,99999,99999,2003,1,8,1,1,5,2,8730.025,778.8,1110078.392,570742.348,445944.0578,93391.98638,1110078.392,447359.7601,359164.4863,67936.51061,54569.33562,12703.66924,10858.93358,32965.76951,8882.05146,61232.14819,0,41637.4396,68378.62847,88195.27377,582583.7198,80134.91229,4629.79827,1171.6,340.2
OSC02011,00000HU001,2004,75,1,1,1,1,0,0,3,1,1,1,2,1,5,1,6,1,1,1,1978,99999,1,13,1,1,3,1,6248.4837,398.4,527543.8404,312715.7362,122495.8564,92332.24786,527543.8404,219307.0844,175436.5668,53273.6463,17342.82823,13332.74334,6205.32785,3916.67808,9690.81036,31963.4859,0,15443.88923,24267.15753,43870.51761,219802.1622,88434.59378,1732.69319,1036,48
OSC02011,00000HU001,2004,76,1,1,1,1,0,0,3,1,1,0,4,1,1,1,19,1,1,1,99999,99999,1,11,1,1,3,2,5041.9362,475.7,553700.0925,293930.5879,215631.0255,44138.47903,553700.0925,284636.6689,234723.2172,63100.99165,13955.40865,18561.84317,4712.99806,5082.74811,24376.14593,21403.69266,9000.5152,19509.64719,55019.22657,49913.45168,218682.3256,50381.09797,7502.18666,468,449.2
OSC02011,00000HU001,2004,77,0,0,1,0,99999,99999,1,1,2,1,4,1,1,1,6,1,1,3,1936,99999,1,7,1,1,2,4,5757.5918,615.4,0,0,0,0,239285.6092,206831.2868,206831.2868,71899.45248,3709.4241,23155.25114,4748.20303,10251.02425,6231.32718,24745.04314,3194.10694,17673.37811,41224.07638,0,32454.3224,0,5500.76037,537.3,563.8
OSC02011,00000HU001,2004,78,1,1,1,1,0,0,3,1,1,0,4,2,1,1,11,1,1,1,1934,99999,1,9,1,3,99999,3,5319.7316,878.8,1260995.648,636336.0879,527461.2214,97198.33837,1260995.648,559155.1892,453332.9989,93098.91443,26094.32478,24692.52902,8475.44606,13859.67688,21167.70049,107637.1246,38500.28388,35385.41192,84421.58689,105822.1903,579120.2646,122720.1939,1484.92393,842.4,923.5
OSC02011,00000HU001,2004,79,1,1,1,1,0,0,3,1,1,1,5,4,1,1,19,1,1,1,99999,99999,1,12,1,1,3,1,8366.8186,1416.1,1547819.388,876742.6901,548402.8628,122673.8351,1547819.388,644264.435,531323.6224,109234.4138,9918.69157,26621.39663,14218.95971,16364.29655,12652.9364,50180.83016,72105.818,47227.13688,172799.1426,112940.8126,799856.9405,103698.0125,5063.35483,2046.8,1329.3
OSC02011,00000HU001,2004,80,0,1,1,1,0,1,2,1,1,0,2,1,1,2,3,2,2,99999,99999,1989,2,13,2,1,2,1,4914.7071,247.7,211544.7342,103655.6568,71183.01025,36706.06713,211544.7342,120275.2106,107965.1911,40502.19152,13765.97815,12150.07832,3637.43538,3042.81735,4590.77093,9692.53026,1194.48165,4880.54569,14508.36189,12310.01942,58576.53046,32692.99319,1534.26983,46.9,2.4
OSC02011,00000HU001,2004,81,1,1,1,1,0,0,3,1,1,0,2,2,6,2,10,1,2,99999,99999,1990,1,12,1,1,3,2,4818.1059,855.8,1155410.155,576279.8261,478491.4855,100638.8433,1155410.155,470409.7395,367830.2157,62787.10707,56388.39761,17130.83881,4128.54745,7381.89062,11451.8546,40696.65674,0,30505.14247,137359.7804,102579.5238,544161.6354,140838.78,15302.80298,1673.6,508.5
OSC02011,00000HU001,2004,82,1,1,1,1,0,0,3,1,1,0,4,2,1,2,6,2,2,99999,99999,1997,1,9,1,1,5,2,4062.8766,768.8,928116.9456,545446.3526,340077.7941,42592.79892,928116.9456,421140.5835,335346.6664,77271.96597,28629.00652,17746.75391,13638.36128,17677.32614,9569.67945,42965.2999,33699.47489,27061.42725,67087.37109,85793.91708,468827.583,38148.77916,4551.83016,1346.5,231.7
OSC02011,00000HU001,2004,83,1,1,1,1,0,0,3,1,1,1,2,2,6,2,10,1,1,1,1972,99999,1,10,1,1,5,2,7311.9963,1043.3,1382165.625,682757.7287,583282.8303,116125.066,1382165.625,629622.8647,507336.535,86019.37054,33706.38301,18204.71762,14184.66007,37713.72758,19433.84694,81707.63171,0,72510.24893,143855.9486,122286.3298,640692.6646,111850.0957,18058.08703,2074.8,600.2
OSC02011,00000HU001,2004,84,1,1,1,1,0,0,3,1,1,0,3,2,1,1,15,1,1,1,1977,99999,1,10,1,1,4,2,4826.4547,1036.8,1301324.793,689347.8922,524582.3514,87394.54992,1301324.793,596539.8992,471713.4294,79827.36443,16129.39784,18659.04641,26547.51068,17853.83429,11589.66451,79384.60464,31467.00153,28285.85962,161969.1455,124826.4698,640607.3625,64177.53175,13356.94416,1557.3,473.8
OSC02011,00000HU001,2004,85,0,1,1,1,0,0,2,1,1,0,3,1,1,1,19,2,2,99999,99999,2000,1,6,1,1,5,2,4706.618,474.1,664944.9826,391886.7736,226485.8568,46572.35216,664944.9826,291390.2702,243985.4149,61510.58226,23502.81667,18603.42495,7284.04595,8675.81093,11170.82594,32419.2,2534.9,14914.40236,63369.40585,47404.85528,329922.5998,43632.11257,5125.01165,878.9,291.9
OSC02011,00000HU001,2004,86,1,1,1,1,0,0,3,1,3,0,3,0,1,1,19,1,1,1,1979,99999,1,13,3,99999,99999,5,5319.7316,388.8,649415.4003,247333.491,303807.3912,98274.51806,649415.4003,277654.2882,247101.1141,73497.23995,21393.49185,19924.26163,7703.58381,2831.2377,15515.08464,21609.32528,2248.09161,35789.81487,46588.98281,30553.17405,274946.058,96815.05414,2454.3229,2054.1,209.8
OSC02011,00000HU001,2004,87,1,1,1,1,0,0,3,1,3,1,2,0,6,1,8,1,1,1,1964,99999,1,15,3,99999,99999,5,6248.4837,361.3,468368.0384,161005.3379,256447.2356,50915.46486,468368.0384,225735.5431,214638.1644,51575.17391,22754.13551,16587.59953,2497.47888,8179.82607,8244.65642,21308.01437,0,34613.45771,48877.82198,11097.3787,189440.0806,53192.41466,6080.39248,2173.4,10.5
OSC02011,00000HU001,2004,88,1,1,1,1,0,0,3,1,1,0,4,2,1,1,9,1,1,1,1931,99999,1,10,1,1,5,2,4109.2455,882.2,1133773.001,612817.8354,451209.0588,69746.10702,1133773.001,477590.2052,381881.536,74484.84433,4244.68427,22382.52478,11393.24744,8957.06688,8107.15338,35216.66394,29463.01278,21741.07324,165891.2649,95708.66929,588520.0549,67662.74108,6084.2333,1465.2,718.3
OSC02011,00000HU001,2004,89,1,1,1,1,1,0,3,1,2,0,2,2,5,1,11,1,1,1,99999,99999,1,18,1,2,1,4,4683.3826,481.8,0,0,0,0,191057.017,191057.017,191057.017,55398.86069,10515.69866,15644.06819,4113.578,3573.54322,11203.00052,26879.68631,0,19963.0023,43765.57913,0,0,0,7591.25236,1256.4,42
OSC02011,00000HU001,2004,90,1,1,1,1,0,0,3,1,3,1,2,0,6,1,11,1,1,1,1982,99999,1,15,3,99999,99999,5,9484.7546,362.2,471605.267,157359.5576,257272.6278,56973.08157,471605.267,231991.544,218469.4078,63003.01521,8069.3641,15471.26106,18049.23889,12841.15514,12881.81406,16990.69877,0,25835.80247,45327.05812,13522.13614,182767.4571,56846.2659,6783.98692,1586.1,13.4
OSC02011,00000HU001,2004,91,1,1,1,1,0,0,3,1,1,0,3,1,1,1,14,1,1,1,1980,99999,1,12,1,1,3,2,4976.9192,1055.3,1452000.953,759705.6663,632785.9897,59509.29652,1452000.953,625554.1792,496221.0871,86816.23178,5539.52279,17613.92657,14005.45021,28848.30453,11574.58871,70377.59606,22400.36571,34539.14609,204505.9547,129333.092,761033.4002,65413.37315,13219.22026,1317.5,758.7
OSC02011,00000HU001,2004,92,1,1,1,1,0,0,3,1,1,0,5,1,1,2,2,2,2,99999,99999,1991,1,9,1,1,3,2,4722.3592,871.9,1138208.061,572176.861,480964.8593,85066.34094,1138208.061,512550.1239,437916.7013,91252.252,24787.56027,25498.34759,6893.80776,15357.64976,17514.47289,45007.3226,46656.34173,39447.62409,125501.3226,74633.42262,531985.6975,93672.23985,2920.2797,1009.5,1539
OSC02011,00000HU001,2004,93,1,1,1,1,0,0,3,1,1,1,3,2,1,2,13,1,1,1,1926,99999,1,14,1,1,3,2,6285.003,589.9,881580.5019,456153.1161,370878.6043,54548.78153,881580.5019,356638.4716,284561.1253,65460.47999,21961.39085,18778.38425,8270.34397,11596.07007,10888.67638,57655.67269,4227.1,29299.33609,56423.67098,72077.3463,470840.0098,54102.02045,4945.57923,369.5,1223.8
OSC02011,00000HU001,2004,94,1,1,1,1,0,0,3,1,1,1,2,2,7,2,4,2,1,1,1937,99999,1,7,1,3,99999,3,6784.5851,843.5,1231737.133,627633.8909,544906.1943,59197.04759,1231737.133,525285.3345,417533.2913,67459.05505,15631.91972,17099.34105,11690.71075,26598.57085,11735.39307,68199.30358,0,56486.32388,142632.6733,107752.0433,631725.1373,74726.66093,14103.7121,1665.7,813.1
OSC02011,00000HU001,2004,95,1,1,1,1,0,0,3,1,1,0,5,3,1,1,17,1,1,1,99999,99999,1,11,1,1,3,1,5488.4483,1297.4,1851932.812,1012720.317,782342.8323,56869.66194,1851932.812,898295.4506,759786.8465,118179.0703,1959.5736,32474.92725,13849.21753,24710.84087,20474.66774,110753.4567,22419.69876,44249.42112,370715.9727,138508.604,807530.1521,146107.209,17623.87309,2262.9,602
OSC02011,00000HU001,2004,96,1,1,1,1,0,0,3,1,1,0,4,2,1,1,15,1,1,1,1977,99999,1,10,1,3,99999,3,4595.1301,778.6,1017690.663,523899.6892,431351.0666,62439.90711,1017690.663,453927.355,355316.0457,92680.22723,3624.86158,21649.33623,16068.45182,10416.56696,11945.57281,44346.98794,18020.98729,43491.56908,93071.48475,98611.30937,493228.4974,70534.81046,3543.4627,1137.1,483.5
OSC02011,00000HU001,2004,97,1,1,1,1,0,0,3,1,1,1,5,2,1,1,12,1,1,1,99999,99999,1,12,1,3,99999,3,5357.8661,1407.9,1656993.887,1002076.181,543909.6442,111008.0621,1656993.887,716356.838,543917.9578,103052.1047,54783.52714,25201.09594,14974.44939,16332.4103,8107.81983,79537.7182,21955.74231,49576.67932,170396.4107,172438.8802,801535.8714,139101.1775,6898.54963,2777.8,366.4
OSC02011,00000HU001,2004,98,1,1,1,1,0,0,3,1,1,1,3,2,5,2,13,1,1,1,1987,99999,1,12,1,1,5,1,5848.7579,1376.4,1895323.537,948059.8526,753136.112,194127.5721,1895323.537,767612.6592,569667.9839,105614.5062,76708.8813,18820.71059,20804.97625,31201.34353,14505.80237,70532.11056,12360.87413,70273.15925,148845.6197,197944.6753,974811.5294,152899.3481,12458.57297,2314,960.2
OSC02011,00000HU001,2004,99,1,1,1,1,0,0,3,1,1,1,4,1,1,1,9,1,1,1,1939,99999,1,10,1,3,99999,3,4585.009,784.3,1142675.77,564382.5473,465124.8254,113168.3976,1142675.77,429770.9168,339986.4722,84848.74248,4834.94629,20837.72369,7481.78324,21641.27937,13986.15714,62639.91608,28518.56174,43825.56742,51371.79471,89784.4446,607294.8154,105610.0381,3194.88698,1063.3,2025.2
OSC02011,00000HU001,2004,100,1,1,1,1,0,0,3,1,1,0,3,2,1,1,10,1,1,1,1983,99999,1,12,1,1,5,1,6576.5867,812.6,1086089.04,513127.1063,537222.2912,35739.64212,1086089.04,487801.8471,395472.8474,65216.37757,28104.05141,20602.45444,12236.14095,12474.07095,21630.30288,37106.71558,21753.15155,38023.55008,138326.032,92328.99973,550091.854,48195.33844,5435.04125,1539.3,832.6
OSC02011,00000HU001,2004,101,1,1,1,1,0,0,3,1,3,0,3,0,1,1,4,1,2,99999,99999,2000,2,6,3,99999,99999,5,5088.4071,334.5,328313.7663,103376.1853,175985.8093,48951.77165,328313.7663,182646.1276,166730.6182,69593.227,7733.38722,18884.04697,7726.0788,3381.93807,7630.62845,13272.11276,2410,13747.6985,22351.50047,15915.50941,108382.4139,37285.22476,3813.62217,1048.9,0
OSC02011,00000HU001,2004,102,1,1,1,1,0,0,3,1,1,0,4,2,1,2,4,2,2,99999,99999,2002,1,6,1,1,1,1,3392.0364,376.2,474675.8667,285644.7482,143915.9731,45115.14539,474675.8667,202569.2979,185228.2115,45818.51852,17199.23333,17308.35545,4948.19104,5316.15152,6794.44552,25536.13408,10120.59223,11406.89019,40779.69958,17341.0864,218277.2316,53829.3373,6119.0606,309.1,54.6
OSC02011,00000HU001,2004,103,1,1,1,1,0,0,3,1,1,1,4,2,1,1,12,1,1,1,1936,99999,1,9,1,1,2,2,6412.6884,581.5,703941.1392,389245.4534,268305.448,46390.23776,703941.1392,288250.4262,245381.626,60000.45793,631.33594,23641.40192,6327.50026,8907.75023,4696.31744,32207.46268,46746.35855,16017.87671,46205.1643,42868.80025,367087.7897,48602.9233,5786.80402,524.4,1542
OSC02011,00000HU001,2004,104,1,1,1,0,99999,99999,3,1,1,1,5,5,1,2,14,1,1,1,1988,99999,1,12,1,3,99999,3,6057.6846,796.3,735322.5238,359812.6583,281495.9746,94013.89086,735322.5238,294170.272,238373.3828,87804.95635,5323.02164,24949.95324,6383.95254,8571.29068,6509.18693,32967.24258,8079.33266,16949.10575,40835.34038,55796.88922,343615.3837,97536.8681,2588.40118,1415.9,730.1
OSC02011,00000HU001,2004,105,1,1,1,1,0,1,3,1,1,1,2,2,5,2,4,2,1,1,1973,99999,1,13,1,1,2,1,6248.4837,523,673338.376,340207.1959,264554.2455,68576.93461,673338.376,284773.0998,239768.3709,49998.12639,32195.97912,13658.08685,3644.69747,22388.57214,5893.48278,34771.13129,14777.12621,18697.08162,43744.08705,45004.7289,311877.9322,76687.34394,898.21772,861.1,316.8
OSC02011,00000HU001,2004,106,1,1,1,1,0,0,3,1,3,0,3,0,6,2,11,1,1,1,1928,99999,1,15,3,99999,99999,5,4220.7334,518.1,709070.1231,272627.7025,357816.2574,78626.16317,709070.1231,335157.495,301493.4279,71644.58527,26404.30013,22817.69729,9016.08168,7849.52784,34319.57201,26426.40722,0,29062.59321,73952.66326,33664.06709,303632.1177,70280.5104,6880.41363,2125.2,13.8
OSC02011,00000HU001,2004,107,1,1,1,1,0,0,3,1,3,1,2,0,4,1,10,1,1,1,1964,99999,1,13,3,99999,99999,5,6412.6884,804.5,2047973.219,385919.0551,1417505.608,244548.5562,2047973.219,821259.465,755222.5631,72853.9402,342628.5354,14712.60142,37277.93151,8246.63631,11950.49597,38384.7579,0,80847.51089,148320.1534,66036.90197,1001447.978,225265.7765,23283.35944,3971.3,381.8
OSC02011,00000HU001,2004,108,1,1,1,1,0,0,3,1,1,1,5,2,1,2,9,2,2,99999,99999,1998,1,10,1,1,2,1,6130.7232,632.8,666397.6212,356914.7408,230828.6064,78654.27393,666397.6212,303953.3171,261791.1495,60023.06873,26482.6118,24201.53268,4972.56777,8562.39041,8979.60958,26518.04999,13646.32485,19640.04903,68764.94465,42162.16762,267705.9379,94738.36617,2856.42322,556.6,349.3
OSC02011,00000HU001,2004,109,1,1,1,1,0,0,3,1,1,0,4,3,1,1,19,1,1,1,1935,99999,1,12,1,1,2,2,4706.618,974,1312485.461,706895.0879,509643.4019,95946.97085,1312485.461,530625.8309,427847.7252,72918.23771,40313.00433,20278.87643,8867.78402,19166.82307,7597.64581,66135.7921,26529.47433,38870.09942,127169.988,102778.1057,690819.2887,91040.34104,4489.65314,1799.6,1057.3
OSC02011,00000HU001,2004,110,1,1,1,1,0,0,3,1,2,1,3,3,1,2,7,2,2,99999,99999,1990,1,14,1,2,1,4,10438.7093,467.6,0,0,0,0,164142.311,164142.311,164142.311,60594.53642,4018.96667,25009.13475,5706.26516,4718.44143,6887.51594,20172.06284,971.2,16358.48907,19705.6987,0,0,0,7148.60146,906,200.5
OSC02011,00000HU001,2004,111,1,1,1,1,0,0,3,1,3,0,2,1,7,1,10,1,1,1,1980,99999,1,6,4,99999,99999,5,4595.1301,311.2,327199.4044,91392.89013,191913.6652,43892.84902,327199.4044,181788.9672,161728.8736,56655.20024,1738.60171,20051.98551,8722.48056,3442.68772,10026.31093,13828.25827,0,13410.05033,33853.29834,20060.0936,94320.1709,51090.26628,3770.71551,1827.4,0
OSC02011,00000HU001,2004,112,1,1,1,1,0,0,3,1,1,1,4,1,1,2,5,2,2,99999,99999,2000,1,9,1,3,99999,3,6812.4141,630.9,837702.1679,439405.2925,334670.3771,63626.49825,837702.1679,347831.1213,284232.3991,83861.53797,14426.33283,21890.35446,7893.28832,7945.78143,10729.09222,34885.09809,24140.90966,22062.47086,56397.53322,63598.72221,415556.4684,74314.57819,3846.69472,907.1,457.3
OSC02011,00000HU001,2004,113,1,1,1,1,0,0,3,1,3,1,3,1,1,1,8,1,1,1,1976,99999,2,13,3,99999,99999,5,6339.6498,414.4,435669.8386,90169.30098,290683.8118,54816.72581,435669.8386,235841.8809,214533.1636,66352.61555,11065.57133,17295.20863,7764.82824,6650.20245,6775.14254,51456.90895,3046.56085,17803.38369,26322.74133,21308.71737,138270.5599,61557.39772,15116.77891,1088.2,23
OSC02011,00000HU001,2004,114,0,1,1,1,0,0,2,1,1,1,2,2,5,1,8,1,1,1,99999,99999,1,14,2,1,3,1,6812.4141,588.5,745692.5198,437804.3809,227175.4071,80712.73192,745692.5198,276236.401,231939.924,70276.49265,30857.80498,14486.74661,7404.71342,7092.99203,8563.92606,24726.37858,0,27734.73936,40796.13029,44296.47705,399450.9565,70005.16225,9331.99349,1448.8,0.3
OSC02011,00000HU001,2004,115,1,1,1,1,0,0,3,1,1,1,4,3,1,1,12,1,1,1,1927,99999,1,12,1,1,1,1,6775.8948,478.2,454533.2661,253161.0484,119693.9154,81678.3023,454533.2661,208011.7856,189641.0555,54035.65152,17201.56912,17597.01904,4539.43532,5089.95562,7827.45633,27841.9828,13683.73786,17179.70745,24644.54047,18370.73007,159616.3144,86905.16609,9702.79695,580.3,638.3
OSC02011,00000HU001,2004,116,1,1,1,1,0,0,3,1,1,0,2,1,6,1,7,1,1,1,1972,99999,1,13,1,1,4,2,4525.5257,762.4,1044432.256,504466.3837,466817.6171,73148.25508,1044432.256,450225.8148,365098.3342,70207.81086,7556.91141,16950.25934,12249.81204,19475.22891,19983.54856,47865.25446,41541,27953.61778,101314.8909,85127.48052,530268.9225,63937.51861,9841.56706,1677.5,735.4
OSC02011,00000HU001,2004,117,1,1,1,1,0,0,3,1,1,0,4,1,1,1,10,1,1,1,1937,99999,1,9,1,1,5,1,4683.3826,801.4,1127404.566,593393.9206,420037.1611,113973.4838,1127404.566,403585.3345,304775.1269,75226.39532,7406.18054,22590.9866,7013.16927,10503.13781,17824.62225,28288.18606,13886.3421,34919.86842,87116.23851,98810.20765,613005.6329,110813.5982,5009.24326,795.2,1226.9
OSC02011,00000HU001,2004,118,1,1,1,1,0,0,3,1,3,0,2,0,6,1,11,1,1,1,99999,99999,1,14,3,99999,99999,5,5238.8715,473,1308999.616,256282.2804,951209.6809,101507.6551,1308999.616,669628.5563,634437.54,63890.71201,115140.7565,19654.91431,13602.28849,22929.77573,23792.29169,95710.85258,0,43132.71404,236583.2346,35191.0163,529705.907,109665.1531,3872.48917,1878.9,8.7
OSC02011,00000HU001,2004,119,1,1,1,1,0,0,3,1,3,1,2,1,1,1,10,1,1,1,1983,99999,2,14,3,99999,99999,5,7839.4074,506.9,642793.1667,272069.9197,263405.4533,107317.7937,642793.1667,267050.8476,238819.755,64291.58291,6330.55823,15958.96793,6475.30089,11378.51943,12625.0416,24515.61628,0,36088.7338,61155.43391,28231.09258,291945.3798,83796.93939,1881.01414,2047.8,23.2
OSC02011,00000HU001,2004,120,0,1,1,1,0,0,2,1,3,1,2,0,7,2,1,2,2,99999,99999,99999,1,14,3,99999,99999,5,7275.477,322.9,482799.0127,139047.9281,228668.3982,115082.6865,482799.0127,262073.3194,244126.8145,65250.52724,17360.11286,13662.19486,3580.97783,9248.77269,9498.21319,31887.66901,0,26547.32392,67091.02292,17946.50491,137728.0592,82997.63408,12498.84742,2203.6,2
OSC02011,00000HU001,2004,121,0,1,1,1,0,0,2,1,1,0,3,1,1,2,2,2,2,99999,99999,2001,2,7,2,1,3,1,4953.6837,283.4,267805.9658,149968.2662,91617.36157,26220.33805,267805.9658,138126.1645,126113.273,43330.5453,11113.8807,13231.7359,3529.10187,4891.18031,5196.44945,18423.14997,1968.33333,9154.762,15274.13412,12012.89152,104984.6727,24695.12861,5131.22622,325.7,213.1
OSC02011,00000HU001,2004,122,1,1,1,1,0,1,3,1,1,1,5,1,1,2,4,2,2,99999,99999,1997,1,7,1,1,5,2,8675.3782,729.3,973701.6156,553348.5262,315689.9055,104663.1839,973701.6156,426549.975,350213.7912,78513.58034,20092.50299,20239.70553,10911.20167,10960.32927,21117.5696,41029.60573,25031.06625,31792.85285,90525.37694,76336.18387,429519.8461,117631.7945,2378.75416,811.8,605.8
OSC02011,00000HU001,2004,123,1,1,1,1,0,0,3,1,1,0,4,1,1,2,6,1,1,1,1936,99999,1,8,1,1,3,1,5708.5172,452.6,645144.8223,321376.0286,286814.9536,36953.84011,645144.8223,310835.2507,267826.207,58342.16857,31856.6,19745.79177,7828.15602,11736.16413,17066.92039,41755.03331,21483.69599,17298.02255,40713.65428,43009.0437,302440.8766,31868.69501,2470.69512,352.8,510.8
OSC02011,00000HU001,2004,124,1,1,1,1,0,0,3,1,1,0,4,1,1,1,11,1,1,1,1939,99999,1,8,1,1,2,2,3356.9231,667.8,973517.3187,473504.4174,414460.0212,85552.88012,973517.3187,416649.3437,353715.3521,73915.26569,28857.23163,21878.0749,13167.56372,16974.81751,7544.61863,58205.7386,39269.00713,37929.41966,55973.6146,62933.99167,454120.6946,102747.2803,4531.05631,762,1347.7
OSC02011,00000HU001,2004,125,1,1,1,1,0,0,3,1,3,1,2,0,5,1,8,1,1,1,1975,99999,1,15,3,99999,99999,5,6530.4489,378.2,573382.0063,190251.5358,301949.7307,81180.73975,573382.0063,269086.8337,243881.0368,66600.2812,14584.11515,14990.47732,10712.4789,14071.22222,14844.95858,18365.20437,0,28471.35438,61240.94465,25205.79696,225743.5333,78551.63918,9742.82455,2722.2,0
OSC02011,00000HU001,2004,126,1,1,1,1,0,0,3,1,1,0,6,2,1,1,12,1,1,1,99999,99999,1,10,1,3,99999,3,5366.1006,1133.8,1259103.913,723445.2615,425010.001,110648.6501,1259103.913,463125.5815,353245.3993,98678.60779,403.82001,29905.28879,13896.96472,15811.03763,18858.21771,43907.85002,24857.60981,32634.71,74291.29283,109880.1822,648695.356,147282.975,3565.67018,1401.6,665.5
